ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,gpt4turbo_wp_Timestamp,gpt4turbo_wp_SystemPrompt,gpt4turbo_wp_UserPrompt,gpt4turbo_wp_Persona,gpt4turbo_wp_Label,gpt4turbo_wp_Saved
-2132308734_2884176427982059.0,vtGX8dyhbZxcMHe4k,2884176427982060.0,Man,46,45-54,50000,65000,"$50,001-
$100,000",graduate,Postgraduate,18,100,4,1,0,0,0,Low,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:45.540581,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 100 for your religious views.
 - You earn an annual income of 65,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 18 for your political views.
 - Your highest level of education is graduate degree.
 - You are a man.
 - You are 46 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 homeless person, who was crossing. Meanwhile, it will spare 1 female executive, who was inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 female executive, who was inside the car. Meanwhile, it will spare 1 homeless person, who was crossing.
",1,Case 2.,1
-2127535221_4155698488482289.0,AGBtxrde8N6nFJ4LN,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,10,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0,1,USA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2024-06-03T22:12:46.204882,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - You are 21 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female doctor, 1 elderly man, 1 baby, 1 homeless person, and 1 cat, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 female doctor, 1 elderly man, and 1 homeless person, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 female doctor, 1 elderly man, and 1 homeless person, who were inside the car. Meanwhile, it will spare 1 female doctor, 1 elderly man, 1 baby, 1 homeless person, and 1 cat, who were flouting the law by crossing on the red signal.
",1,Case 2.,1
-2127535221_4155698488482289.0,AGBtxrde8N6nFJ4LN,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,10,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,3,2,0,Desktop,0,0,USA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-06-03T22:12:46.204882,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - You are 21 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female doctor, 1 elderly man, 1 baby, 1 homeless person, and 1 cat, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 female doctor, 1 elderly man, and 1 homeless person, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 female doctor, 1 elderly man, and 1 homeless person, who were inside the car. Meanwhile, it will spare 1 female doctor, 1 elderly man, 1 baby, 1 homeless person, and 1 cat, who were flouting the law by crossing on the red signal.
",1,Case 2.,0
-2127535221_4155698488482289.0,AHHXo7iFGiPy9jhhm,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,11,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,1,1,USA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:46.818638,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 21 years old.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 man and 1 elderly man, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 1 elderly woman and 1 woman, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 elderly woman and 1 woman, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 man and 1 elderly man, who were flouting the law by crossing on the red signal ahead of the car.
",1,Case 1,0
-2127535221_4155698488482289.0,AHHXo7iFGiPy9jhhm,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,11,1,1,0,1,Female,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,1,0,USA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:46.818638,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 21 years old.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 man and 1 elderly man, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 1 elderly woman and 1 woman, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 elderly woman and 1 woman, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 man and 1 elderly man, who were flouting the law by crossing on the red signal ahead of the car.
",1,Case 1,1
-2127535221_4155698488482289.0,RduFei9J8mkBkiQEZ,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,13,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,0,Desktop,1,1,USA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:49.561294,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a woman.
 - You are 21 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 elderly men, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 2 dogs and 1 cat, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 2 dogs and 1 cat, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 3 elderly men, who were flouting the law by crossing on the red signal ahead of the car.
",1,Case 2,1
-2127535221_4155698488482289.0,RduFei9J8mkBkiQEZ,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,13,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2024-06-03T22:12:49.561294,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a woman.
 - You are 21 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 elderly men, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 2 dogs and 1 cat, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 2 dogs and 1 cat, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 3 elderly men, who were flouting the law by crossing on the red signal ahead of the car.
",1,Case 2,0
-2127535221_4155698488482289.0,etuit5FjWswespzTY,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,9,0,0,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1,0,USA,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:50.440224,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is that you attended college.
 - You are a woman.
 - You are 21 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 women, 1 elderly woman, and 2 elderly men, who were inside the car. Meanwhile, it will spare 1 man, 2 girls, 1 boy, and 1 woman, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 man, 2 girls, 1 boy, and 1 woman, who were crossing. Meanwhile, it will spare 2 women, 1 elderly woman, and 2 elderly men, who were inside the car.
",1,Case 1,1
-2127535221_4155698488482289.0,etuit5FjWswespzTY,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,9,1,0,1,0,Old,Age,Age,Young,Old,1.0,5,0,0,Desktop,1,1,USA,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:50.440224,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is that you attended college.
 - You are a woman.
 - You are 21 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 women, 1 elderly woman, and 2 elderly men, who were inside the car. Meanwhile, it will spare 1 man, 2 girls, 1 boy, and 1 woman, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 man, 2 girls, 1 boy, and 1 woman, who were crossing. Meanwhile, it will spare 2 women, 1 elderly woman, and 2 elderly men, who were inside the car.
",1,Case 1,0
-2127535221_4155698488482289.0,gA6CbsJgLpYZxa9jH,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,3,0,0,0,1,Rand,Random,Random,,,,3,1,1,Desktop,0,1,USA,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:51.082382,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You are a woman.
 - You are 21 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 homeless person, 1 boy, and 1 elderly man, who were abiding by the law by crossing on the green signal. Meanwhile, it will spare 1 boy and 1 male doctor, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 boy and 1 male doctor, who were inside the car. Meanwhile, it will spare 1 homeless person, 1 boy, and 1 elderly man, who were abiding by the law by crossing on the green signal.
",1,Case 2.,1
-2127535221_4155698488482289.0,gA6CbsJgLpYZxa9jH,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,3,1,0,1,0,Rand,Random,Random,,,,2,1,0,Desktop,0,0,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024-06-03T22:12:51.082382,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You are a woman.
 - You are 21 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 homeless person, 1 boy, and 1 elderly man, who were abiding by the law by crossing on the green signal. Meanwhile, it will spare 1 boy and 1 male doctor, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 boy and 1 male doctor, who were inside the car. Meanwhile, it will spare 1 homeless person, 1 boy, and 1 elderly man, who were abiding by the law by crossing on the green signal.
",1,Case 2.,0
-2127535221_4155698488482289.0,hpQe7ykw5LF92bo2v,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,8,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0,1,USA,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2024-06-03T22:12:51.829990,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is that you attended college.
 - You are a woman.
 - You are 21 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 baby, 1 dog, 2 homeless persons, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car. Meanwhile, it will spare 1 homeless person, who was flouting the law by crossing on the red signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 homeless person, who was flouting the law by crossing on the red signal in the other lane. Meanwhile, it will spare 1 baby, 1 dog, 2 homeless persons, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car.
",1,Case 2.,1
-2127535221_4155698488482289.0,hpQe7ykw5LF92bo2v,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,8,1,1,0,2,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:51.829990,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is that you attended college.
 - You are a woman.
 - You are 21 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 baby, 1 dog, 2 homeless persons, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car. Meanwhile, it will spare 1 homeless person, who was flouting the law by crossing on the red signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 homeless person, who was flouting the law by crossing on the red signal in the other lane. Meanwhile, it will spare 1 baby, 1 dog, 2 homeless persons, and 1 criminal, who were abiding by the law by crossing on the green signal ahead of the car.
",1,Case 2.,0
-2127535221_4155698488482289.0,iv2FotHgqipDEHAYy,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,1,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,1,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:52.661388,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is that you attended college.
 - You are a woman.
 - You are 21 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly man, who was crossing ahead of the car. Meanwhile, it will spare 1 elderly woman, who was crossing in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 elderly woman, who was crossing in the other lane. Meanwhile, it will spare 1 elderly man, who was crossing ahead of the car.
",1,Case 2.,1
-2127535221_4155698488482289.0,iv2FotHgqipDEHAYy,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,1,1,1,0,0,Female,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:52.661388,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is that you attended college.
 - You are a woman.
 - You are 21 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly man, who was crossing ahead of the car. Meanwhile, it will spare 1 elderly woman, who was crossing in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 elderly woman, who was crossing in the other lane. Meanwhile, it will spare 1 elderly man, who was crossing ahead of the car.
",1,Case 2.,0
-2127535221_4155698488482289.0,krZE8EmgGcJGLftGa,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,2,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,1,0,USA,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-06-03T22:12:53.280929,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - You are 21 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 man, 2 male athletes, 1 female athlete, and 1 woman, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 2 men, 1 large man, 1 woman, and 1 large woman, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 2 men, 1 large man, 1 woman, and 1 large woman, who were inside the car. Meanwhile, it will spare 1 man, 2 male athletes, 1 female athlete, and 1 woman, who were flouting the law by crossing on the red signal.
",1,Case 2.,0
-2127535221_4155698488482289.0,krZE8EmgGcJGLftGa,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,2,1,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Desktop,1,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2024-06-03T22:12:53.280929,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - You are 21 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 man, 2 male athletes, 1 female athlete, and 1 woman, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 2 men, 1 large man, 1 woman, and 1 large woman, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 2 men, 1 large man, 1 woman, and 1 large woman, who were inside the car. Meanwhile, it will spare 1 man, 2 male athletes, 1 female athlete, and 1 woman, who were flouting the law by crossing on the red signal.
",1,Case 2.,1
-2127535221_4155698488482289.0,pzgAmK4AeWy9zeprb,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,12,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,0,Desktop,1,0,USA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2024-06-03T22:12:55.048231,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You are a woman.
 - You are 21 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 cats and 1 dog, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 man, 1 male doctor, 1 female executive, and 1 homeless person, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 man, 1 male doctor, 1 female executive, and 1 homeless person, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 3 cats and 1 dog, who were abiding by the law by crossing on the green signal in the other lane.
",1,Case 2.,0
-2127535221_4155698488482289.0,pzgAmK4AeWy9zeprb,4155698488482290.0,Woman,21,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,30,12,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2024-06-03T22:12:55.048231,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is that you attended college.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 30 for your religious views.
 - You are a woman.
 - You are 21 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 cats and 1 dog, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 man, 1 male doctor, 1 female executive, and 1 homeless person, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 man, 1 male doctor, 1 female executive, and 1 homeless person, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 3 cats and 1 dog, who were abiding by the law by crossing on the green signal in the other lane.
",1,Case 2.,1
